8.772214055061340332e-01	-3.444130532443523407e-03	3.609936237335205078e-01	2.050798416137695312e+00	-1.299785852432250977e+00	-1.994611322879791260e-02	8.322435021400451660e-01	4.257603734731674194e-02	1.083314657211303711e+00	7.310345172882080078e-01	-3.772488236427307129e-01	9.385230541229248047e-01	-5.896829441189765930e-02	-1.875757098197937012e+00	-2.879813015460968018e-01	-1.705775141716003418e+00	-6.328532695770263672e-01	-1.717959046363830566e-01	4.948170185089111328e-01	-1.738531738519668579e-01	4.817178845405578613e-01	5.420924425125122070e-01	3.897092640399932861e-01	-7.422879338264465332e-02	-1.709004998207092285e+00	-1.165738105773925781e+00	-6.941024065017700195e-01	3.965859413146972656e-01	-6.092953681945800781e-01	-9.582965373992919922e-01	-1.763378381729125977e+00	7.482264041900634766e-01	5.257137417793273926e-01	-1.049730062484741211e+00	2.389711141586303711e-01	-1.350837647914886475e-01	5.423433780670166016e-01	-4.820273220539093018e-01	-1.669040322303771973e-02	-2.518826127052307129e-01	-9.101300686597824097e-02	5.195123329758644104e-02	-1.869510889053344727e+00	1.517969816923141479e-01	4.712588191032409668e-01	-5.097469091415405273e-01	-1.009357571601867676e+00	1.739743828773498535e+00	7.095221281051635742e-01	-1.068801164627075195e+00	-1.104575157165527344e+00	2.590264678001403809e-01	1.167580299079418182e-02	-1.663990020751953125e-01	6.233510971069335938e-01	-1.127678871154785156e+00	2.525180876255035400e-01	-4.471567571163177490e-01	-1.653242856264114380e-02	-1.885123252868652344e-01	2.042164564132690430e+00	1.042388200759887695e+00	-3.871476948261260986e-01	-7.669140696525573730e-01	-7.905861735343933105e-02	-6.710174679756164551e-02	1.708494126796722412e-01	-4.688363373279571533e-01	-2.336486279964447021e-01	1.337090134620666504e+00	-2.374851405620574951e-01	9.433873295783996582e-01	4.630865454673767090e-01	-1.928719520568847656e+00	1.770547747611999512e+00	1.297616004943847656e+00	-2.543705105781555176e-01	-7.329102754592895508e-01	-1.264857649803161621e+00	-1.288602113723754883e+00	9.015562534332275391e-01	-7.224036008119583130e-02	1.532522559165954590e+00	1.002851724624633789e+00	-4.609245955944061279e-01	1.083835124969482422e+00	8.046258985996246338e-02	3.581866025924682617e-01	-1.494155526161193848e+00	1.509706854820251465e+00	-1.002653717994689941e+00	-4.724309146404266357e-01	-9.232748746871948242e-01	-2.536489665508270264e-01	6.222760081291198730e-01	1.896533370018005371e+00	-5.152320861816406250e-01	-5.479198694229125977e-01	5.492343381047248840e-02	2.221925735473632812e+00
-1.903921067714691162e-01	-5.352389998733997345e-04	1.231111764907836914e+00	3.036751508712768555e+00	-6.048596501350402832e-01	-1.578320980072021484e+00	-9.281305968761444092e-02	6.116669178009033203e-01	4.385628700256347656e-01	-1.504296183586120605e+00	1.317706465721130371e+00	4.399796947836875916e-02	-7.796365022659301758e-01	2.315866231918334961e+00	-5.088438987731933594e-01	9.858098626136779785e-01	-2.018494844436645508e+00	4.709000885486602783e-01	-2.243407011032104492e+00	-2.624930143356323242e+00	-1.658693142235279083e-02	-1.594543933868408203e+00	1.418022632598876953e+00	1.045920372009277344e+00	-1.005776003003120422e-01	-1.438493967056274414e+00	-4.266574382781982422e-01	1.216582417488098145e+00	-6.940699815750122070e-01	1.178726315498352051e+00	6.153282523155212402e-01	6.413912177085876465e-01	-3.886578679084777832e-01	-1.398841142654418945e+00	2.824539184570312500e+00	7.414141297340393066e-01	1.020680665969848633e+00	1.174689769744873047e+00	1.453987002372741699e+00	-1.169228553771972656e+00	1.011497735977172852e+00	-4.435941576957702637e-01	-8.804067037999629974e-03	2.381139516830444336e+00	4.770339429378509521e-01	7.449709773063659668e-01	2.876739501953125000e+00	1.579122900962829590e+00	-3.363129198551177979e-01	5.025448799133300781e-01	1.415995359420776367e-01	-9.440568685531616211e-01	2.082245498895645142e-01	-4.840047359466552734e-01	1.474549807608127594e-02	-2.202845513820648193e-01	-1.077449798583984375e+00	1.783548355102539062e+00	3.828029632568359375e-01	2.056245088577270508e+00	-6.390209794044494629e-01	4.654366970062255859e-01	-1.800447940826416016e+00	1.058747321367263794e-01	1.370511054992675781e+00	1.060560822486877441e+00	1.523609161376953125e+00	7.307107448577880859e-01	9.340742826461791992e-01	1.346870660781860352e+00	-8.351652622222900391e-01	1.674636453390121460e-01	-1.522844314575195312e+00	2.395571470260620117e+00	-4.720965325832366943e-01	8.732755184173583984e-01	-1.985036015510559082e+00	9.560742974281311035e-02	2.254446268081665039e+00	-2.120100498199462891e+00	3.248491287231445312e-01	8.056297302246093750e-01	2.125210613012313843e-01	-1.555682420730590820e+00	2.650544941425323486e-01	3.537850975990295410e-01	1.502281129360198975e-01	-1.402150750160217285e+00	1.403397679328918457e+00	-1.418860077857971191e+00	-2.058716773986816406e+00	-1.168659567832946777e+00	1.908412218093872070e+00	-2.150187730789184570e+00	-2.566087007522583008e+00	1.143739104270935059e+00	1.061501145362854004e+00	-1.404787898063659668e+00	-2.223983764648437500e+00	1.411332130432128906e+00
8.462469279766082764e-02	-5.153696537017822266e-01	-7.046896815299987793e-01	-1.332518219947814941e+00	7.390429377555847168e-01	-1.365661144256591797e+00	1.599705517292022705e-01	5.490318536758422852e-01	-2.174087017774581909e-01	6.384733319282531738e-01	1.233368873596191406e+00	5.614793300628662109e-01	2.557271122932434082e-01	-2.759846448898315430e-01	7.369616627693176270e-01	-2.792691886425018311e-01	-2.548337355256080627e-02	2.731375992298126221e-01	-7.902241349220275879e-01	1.154424846172332764e-01	-8.024579286575317383e-01	2.720063626766204834e-01	-1.602799594402313232e-01	-9.049901366233825684e-01	-2.138048410415649414e-02	-9.689632803201675415e-02	1.271075725555419922e+00	7.133843842893838882e-03	-1.124168515205383301e+00	-2.546589076519012451e-01	7.366370558738708496e-01	-7.860376834869384766e-01	7.307873368263244629e-01	-1.928528845310211182e-01	-1.046780824661254883e+00	-1.759391546249389648e+00	1.277533054351806641e+00	-5.420459508895874023e-01	-5.782841444015502930e-01	-4.014945924282073975e-01	-2.209128886461257935e-01	-2.090438008308410645e-01	1.093724608421325684e+00	-3.527228236198425293e-01	3.097473643720149994e-02	3.524329960346221924e-01	5.822406336665153503e-02	7.945041060447692871e-01	-4.057678859680891037e-03	-9.036056399345397949e-01	-3.336097300052642822e-01	2.668002843856811523e-01	-6.320042610168457031e-01	1.990962959825992584e-02	-1.621668815612792969e+00	4.630915820598602295e-01	-5.723241567611694336e-01	-2.294891513884067535e-02	-5.346336960792541504e-01	8.775309920310974121e-01	-7.622551918029785156e-01	9.524888396263122559e-01	2.599331140518188477e-01	-2.554186582565307617e-01	1.252582762390375137e-02	5.387060642242431641e-01	1.751706957817077637e+00	-7.251255959272384644e-02	-1.007332503795623779e-01	2.163836002349853516e+00	5.414544343948364258e-01	9.295846223831176758e-01	-5.288569331169128418e-01	-4.094449877738952637e-01	-2.180940359830856323e-01	1.580979079008102417e-01	-4.126841425895690918e-01	1.054163873195648193e-01	-8.556962609291076660e-01	1.036921501159667969e+00	-1.952642351388931274e-01	-1.606462709605693817e-02	-1.876710355281829834e-01	8.680402487516403198e-02	1.275692582130432129e+00	-8.219659924507141113e-01	-6.801319718360900879e-01	-3.103233575820922852e-01	3.057204782962799072e-01	-7.828130722045898438e-01	-2.256073713302612305e+00	1.505719542503356934e+00	-3.008331060409545898e-01	-3.820068538188934326e-01	6.611697077751159668e-01	1.319240450859069824e+00	4.856356978416442871e-01	1.017322465777397156e-01	2.773591503500938416e-02	3.696273863315582275e-01
-7.134474515914916992e-01	-7.852379083633422852e-01	9.129780530929565430e-01	1.598914027214050293e+00	8.751251101493835449e-01	2.902724444866180420e-01	1.488490849733352661e-01	1.434524893760681152e+00	1.171636804938316345e-01	-5.157028436660766602e-01	-3.704389631748199463e-01	1.360157877206802368e-01	2.126616477966308594e+00	3.519912958145141602e-01	-8.954750746488571167e-02	-2.461436271667480469e+00	4.141580164432525635e-01	-1.646695137023925781e+00	-9.021838903427124023e-01	-6.337573528289794922e-01	9.814898371696472168e-01	-1.522275447845458984e+00	3.961091041564941406e-01	8.174192309379577637e-01	-8.626010417938232422e-01	9.433394074440002441e-01	2.887060403823852539e+00	6.537641882896423340e-01	3.891587555408477783e-01	-7.181882262229919434e-01	-6.231249570846557617e-01	-5.581888183951377869e-02	-2.870667278766632080e-01	1.725946366786956787e-02	3.768965899944305420e-01	4.215885102748870850e-01	2.150626659393310547e+00	-1.211311891674995422e-01	-8.353819847106933594e-01	8.806555271148681641e-01	6.446866393089294434e-01	7.229679822921752930e-01	1.620972156524658203e+00	-7.603465020656585693e-02	1.634997963905334473e+00	1.051074787974357605e-01	-4.867174923419952393e-01	-1.022783041000366211e+00	-2.068145126104354858e-01	-1.496753334999084473e+00	-6.572762727737426758e-01	-8.913974165916442871e-01	-4.270155727863311768e-01	-1.725732326507568359e+00	-6.048569083213806152e-01	1.954406857490539551e+00	-8.262650370597839355e-01	-4.753444790840148926e-01	1.091303944587707520e+00	-1.279919981956481934e+00	2.286126852035522461e+00	1.349518895149230957e+00	8.079398423433303833e-02	-1.369453549385070801e+00	1.278032422065734863e+00	-1.163567900657653809e+00	8.859220743179321289e-01	5.780771374702453613e-01	-7.185305356979370117e-01	-1.368564963340759277e+00	2.374741077423095703e+00	-5.589557886123657227e-01	7.570778131484985352e-01	6.551725864410400391e-01	-1.135241985321044922e+00	-2.240611761808395386e-01	9.056403636932373047e-01	-4.969262983649969101e-03	-1.985347419977188110e-01	-3.986880779266357422e-01	2.182206809520721436e-01	-8.669589757919311523e-01	-1.371987909078598022e-01	-4.648388624191284180e-01	-9.552819728851318359e-01	-1.065665930509567261e-01	1.724625974893569946e-01	-2.655550241470336914e-01	7.167624235153198242e-01	-1.800648927688598633e+00	-7.880736887454986572e-02	2.331092208623886108e-01	7.545141577720642090e-01	-5.061905384063720703e-01	1.458428621292114258e+00	3.979153335094451904e-01	-2.303926229476928711e+00	-2.078402757644653320e+00	3.274948894977569580e-01	-4.799906015396118164e-01
9.351112246513366699e-01	6.484955549240112305e-01	-1.176943257451057434e-01	2.489091157913208008e+00	1.440029144287109375e-01	4.009659290313720703e-01	1.600643634796142578e+00	1.396567702293395996e+00	-2.225820779800415039e+00	1.149947047233581543e+00	3.730709254741668701e-01	5.504393577575683594e-01	-8.539057523012161255e-02	1.135739922523498535e+00	-1.856633424758911133e+00	-4.484386742115020752e-01	1.475716114044189453e+00	-3.230710327625274658e-02	9.864830970764160156e-01	-1.960446715354919434e+00	6.086365580558776855e-01	7.893960475921630859e-01	-7.056369781494140625e-01	1.942630171775817871e+00	6.493564248085021973e-01	-7.734434008598327637e-01	1.659153819084167480e+00	1.042072057723999023e+00	-2.124425411224365234e+00	-1.104947328567504883e+00	5.112352371215820312e-01	-8.050683736801147461e-01	-7.280322909355163574e-01	3.354461491107940674e-02	-1.103483438491821289e+00	-1.708353161811828613e+00	-1.156474202871322632e-01	9.741245508193969727e-01	8.978727459907531738e-01	8.329764604568481445e-01	2.514243721961975098e-01	8.714005351066589355e-01	-5.985618233680725098e-01	2.149073839187622070e+00	1.521049141883850098e+00	-1.029572170227766037e-02	-2.536618232727050781e+00	4.177763462066650391e-01	5.716282129287719727e-01	-2.033880710601806641e+00	-3.889352083206176758e-01	-1.889732927083969116e-01	9.615477323532104492e-01	-2.682780027389526367e+00	-1.916261315345764160e+00	-2.946709990501403809e-01	7.406295537948608398e-01	-8.640388399362564087e-02	1.070325970649719238e+00	1.355635762214660645e+00	1.839835166931152344e+00	-8.031640648841857910e-01	2.309908151626586914e+00	-2.116512537002563477e+00	-1.987879127264022827e-01	-2.289224386215209961e+00	9.936528205871582031e-01	-5.396993160247802734e-01	-1.565702438354492188e+00	-8.600173592567443848e-01	-5.751856565475463867e-01	8.125383853912353516e-01	-3.486998081207275391e-01	1.246626019477844238e+00	1.521252691745758057e-01	1.544917225837707520e+00	-4.484721124172210693e-01	1.335835218429565430e+00	5.970790982246398926e-01	-9.160603284835815430e-01	3.360655307769775391e-01	3.414810895919799805e-01	2.187475442886352539e+00	-5.786206200718879700e-02	-1.956132173538208008e+00	-4.057535827159881592e-01	2.212638139724731445e+00	6.672562360763549805e-01	-2.949038743972778320e-01	-2.144440650939941406e+00	-1.127406358718872070e+00	4.346963167190551758e-01	-1.139853894710540771e-01	-6.171561479568481445e-01	-4.210959374904632568e-01	-3.794962167739868164e-01	1.215419888496398926e+00	-4.584942460060119629e-01	-8.238914608955383301e-02	1.465291380882263184e+00
-6.997078657150268555e-01	4.029630124568939209e-01	-7.345569133758544922e-01	-2.084060162305831909e-01	-1.484377384185791016e+00	-2.255851179361343384e-01	3.568368554115295410e-01	9.919285774230957031e-01	-4.932819306850433350e-02	-9.075258374214172363e-01	6.034650206565856934e-01	-5.123547315597534180e-01	-2.214311122894287109e+00	-6.496235728263854980e-01	-6.507755517959594727e-01	2.096122354269027710e-01	-6.146364808082580566e-01	-2.400058507919311523e+00	-1.474692672491073608e-01	1.861520528793334961e+00	-1.970783233642578125e+00	-9.435467422008514404e-02	2.595225811004638672e+00	1.013152956962585449e+00	-7.867066264152526855e-01	-1.540404856204986572e-01	-2.918423116207122803e-01	-1.494051694869995117e+00	5.747117996215820312e-01	2.299757301807403564e-01	-1.979337573051452637e+00	-2.324759721755981445e+00	-1.375753045082092285e+00	-3.958384096622467041e-01	-1.746651232242584229e-01	2.722536325454711914e+00	2.487034082412719727e+00	1.215619325637817383e+00	-1.203767061233520508e+00	-2.112708836793899536e-01	4.546678364276885986e-01	-1.289532423019409180e+00	7.592315971851348877e-02	1.174699306488037109e+00	-2.025663405656814575e-01	1.223475933074951172e+00	-4.359742105007171631e-01	1.106427431106567383e+00	-1.297333836555480957e+00	2.197681516408920288e-01	-1.862821698188781738e+00	-2.463854700326919556e-01	5.690727829933166504e-01	1.693861365318298340e+00	2.043742537498474121e-01	-1.978096008300781250e+00	2.459260940551757812e+00	-1.116985917091369629e+00	-5.128002762794494629e-01	1.820690929889678955e-01	1.021408677101135254e+00	-1.022737503051757812e+00	-1.124001815915107727e-01	-2.916478784754872322e-03	-6.359854340553283691e-01	-3.235710263252258301e-01	-1.206233620643615723e+00	1.514932155609130859e+00	-2.079473733901977539e+00	-5.438382625579833984e-01	5.764591097831726074e-01	-1.149702668190002441e+00	6.772033572196960449e-01	5.052420869469642639e-02	-1.296696186065673828e+00	2.437664508819580078e+00	-1.282529234886169434e+00	1.015287876129150391e+00	-2.069559097290039062e+00	-1.858755350112915039e+00	9.310927987098693848e-01	-1.645484685897827148e+00	1.429968595504760742e+00	-7.980608940124511719e-01	1.917911529541015625e+00	-1.544226884841918945e+00	-2.304019212722778320e+00	1.761347889900207520e+00	2.780938148498535156e-01	1.037528991699218750e+00	3.963498473167419434e-01	1.511280179023742676e+00	-7.271902561187744141e-01	-1.440347075462341309e+00	2.831190824508666992e+00	9.125080704689025879e-01	1.154973268508911133e+00	-6.409735977649688721e-02	1.323541440069675446e-02	-1.681982994079589844e+00
1.689050078392028809e+00	8.866983652114868164e-01	-4.599757790565490723e-01	1.710125923156738281e+00	-4.229189753532409668e-01	-9.494915604591369629e-02	-3.692660927772521973e-01	-3.725868463516235352e-01	-2.236663401126861572e-01	-6.148481965065002441e-01	1.889430046081542969e+00	5.395721197128295898e-01	5.710999369621276855e-01	1.728457689285278320e+00	-7.421012520790100098e-01	-9.041582345962524414e-01	2.054682970046997070e-01	4.629744589328765869e-01	1.759093880653381348e+00	-1.817507266998291016e+00	8.881922364234924316e-01	-1.112200736999511719e+00	2.443516969680786133e+00	1.843204617500305176e+00	-1.721331238746643066e+00	2.556783556938171387e-01	4.239858314394950867e-02	-1.665350198745727539e-01	-2.654905080795288086e+00	-1.895329713821411133e+00	2.055727958679199219e+00	4.518544077873229980e-01	-4.889206886291503906e-01	8.272177577018737793e-01	-2.014504671096801758e+00	-9.775069355964660645e-01	-3.425346016883850098e-01	-3.738992810249328613e-01	-1.028307676315307617e+00	-1.547331690788269043e+00	8.932286500930786133e-01	3.493104279041290283e-01	2.023367881774902344e+00	1.099352911114692688e-01	2.110058784484863281e+00	8.236423730850219727e-01	-1.885922789573669434e+00	-1.167079567909240723e+00	-1.378061771392822266e+00	-6.484831571578979492e-01	-1.421326994895935059e+00	-1.160407423973083496e+00	7.561649084091186523e-01	-1.529168367385864258e+00	-7.575269937515258789e-01	-8.776997923851013184e-01	-2.569617629051208496e-01	-3.446416258811950684e-01	-1.403146833181381226e-01	-1.095309257507324219e+00	-1.549944162368774414e+00	-1.547555178403854370e-01	3.038326501846313477e+00	-5.871410369873046875e-01	-1.520878314971923828e+00	-1.561354756355285645e+00	1.225249990820884705e-01	-2.190591573715209961e+00	-1.435248970985412598e+00	-1.765860795974731445e+00	1.713885739445686340e-02	3.232366964221000671e-02	-1.073838591575622559e+00	1.085704565048217773e+00	-3.743961751461029053e-01	-1.376836419105529785e+00	-7.777024507522583008e-01	4.935127496719360352e-01	-1.393174171447753906e+00	-9.109735488891601562e-01	1.833555340766906738e+00	-1.024726033210754395e+00	1.736977547407150269e-01	8.167617321014404297e-01	-1.590528488159179688e-01	-2.581277370452880859e+00	2.280903100967407227e+00	4.646574258804321289e-01	-2.073971182107925415e-01	7.940950989723205566e-02	-2.929619550704956055e-01	1.791311860084533691e+00	8.234764933586120605e-01	-4.175156056880950928e-01	-1.379436135292053223e+00	2.607893943786621094e-01	2.360106229782104492e+00	-1.029194355010986328e+00	-9.766964912414550781e-01	4.441847205162048340e-01
4.045370519161224365e-01	-1.863257408142089844e+00	3.947717666625976562e+00	9.070290327072143555e-01	-1.783040046691894531e+00	-3.676654696464538574e-01	4.237867593765258789e-01	5.726783275604248047e-01	6.220275163650512695e-01	-3.938351571559906006e-01	1.929711699485778809e-01	5.807911753654479980e-01	1.847461819648742676e+00	-9.693989753723144531e-01	1.555120587348937988e+00	-7.095959186553955078e-01	-1.635604947805404663e-01	-1.134362816810607910e+00	-4.570167362689971924e-01	-1.545380234718322754e+00	-1.017720699310302734e+00	7.814621329307556152e-01	-2.109284251928329468e-01	-5.575436353683471680e-01	-7.554249167442321777e-01	-4.866583943367004395e-01	2.088326930999755859e+00	1.563155770301818848e+00	-1.127184629440307617e+00	3.275419771671295166e-01	3.664723336696624756e-01	-1.440792202949523926e+00	8.469782024621963501e-02	-2.352391004562377930e+00	3.494860604405403137e-02	2.861850857734680176e-01	2.447101026773452759e-01	-7.213394045829772949e-01	-1.193472266197204590e+00	-6.173425316810607910e-01	-1.490840911865234375e+00	1.115755915641784668e+00	-1.706873178482055664e-01	1.015855550765991211e+00	1.240496754646301270e+00	-3.428959846496582031e-01	-1.046872019767761230e+00	-6.128209233283996582e-01	-1.642450690269470215e-01	-1.344406604766845703e+00	-2.262261867523193359e+00	6.078811883926391602e-01	2.163727581501007080e-01	7.345420122146606445e-02	-1.247197270393371582e+00	1.727950453758239746e+00	-1.253520131111145020e+00	2.648981213569641113e-01	3.177205622196197510e-01	1.361570000648498535e+00	2.549752950668334961e+00	1.205256953835487366e-01	-1.564222693443298340e+00	1.170431137084960938e+00	1.009207844734191895e+00	1.329710245132446289e+00	-8.751880526542663574e-01	1.244428396224975586e+00	1.659298300743103027e+00	-1.945096850395202637e+00	2.008521556854248047e+00	-1.390417516231536865e-01	2.074640989303588867e+00	1.162291169166564941e+00	-6.283013224601745605e-01	4.654586911201477051e-01	1.229159116744995117e+00	-1.068963170051574707e+00	-3.944793045520782471e-01	-7.001169919967651367e-01	-9.649633765220642090e-01	-5.927592515945434570e-02	-6.861282587051391602e-01	1.245502829551696777e+00	3.108236491680145264e-01	3.361701667308807373e-01	-8.113546371459960938e-01	2.218276739120483398e+00	9.206123948097229004e-01	1.078422665596008301e+00	-1.670236587524414062e+00	8.774904161691665649e-02	-3.639813363552093506e-01	4.159875810146331787e-01	4.741026461124420166e-01	-7.359521836042404175e-02	-1.087655901908874512e+00	-1.818453788757324219e+00	9.463208317756652832e-01	6.907096505165100098e-02
-7.982565760612487793e-01	1.315833449363708496e+00	1.419575810432434082e+00	3.304019927978515625e+00	1.105969429016113281e+00	9.520949721336364746e-01	7.697220444679260254e-01	-1.013967022299766541e-01	-2.350736707448959351e-01	-1.707653105258941650e-01	-2.649335563182830811e-01	7.866252660751342773e-01	2.198135852813720703e+00	-9.902523756027221680e-01	1.019012331962585449e+00	1.398563742637634277e+00	-2.168117523193359375e+00	-6.348486989736557007e-02	-8.660042881965637207e-01	-1.642071604728698730e+00	-1.470327138900756836e+00	2.387878179550170898e+00	6.368596553802490234e-01	1.262344360351562500e+00	1.917492747306823730e+00	1.195111036300659180e+00	9.289200305938720703e-01	-2.762979507446289062e+00	-5.560523867607116699e-01	-1.966773152351379395e+00	1.930344820022583008e+00	-3.685663640499114990e-01	6.684663891792297363e-01	2.346408128738403320e+00	9.575141668319702148e-01	-8.153838105499744415e-03	-1.417339444160461426e+00	9.767403453588485718e-02	1.998200297355651855e+00	-7.053405046463012695e-01	-4.120759069919586182e-01	9.398827552795410156e-01	-4.806532263755798340e-01	5.637156963348388672e-01	1.699468612670898438e+00	-5.889982581138610840e-01	-2.090317487716674805e+00	1.292616844177246094e+00	6.790871024131774902e-01	-7.751249670982360840e-01	-9.220917820930480957e-01	-1.614569723606109619e-01	-7.351847290992736816e-01	-4.350715577602386475e-01	1.330997586250305176e+00	-1.312677145004272461e+00	5.216403007507324219e-01	1.322185516357421875e+00	-1.685164123773574829e-01	-2.164254426956176758e+00	-3.950353860855102539e-01	-1.437261939048767090e+00	1.938149094581604004e+00	7.388648986816406250e-01	-1.441604495048522949e+00	8.238294720649719238e-01	-7.845740914344787598e-01	2.811045646667480469e-01	-1.543490052223205566e+00	-5.375495553016662598e-01	-1.242252826690673828e+00	4.427287280559539795e-01	8.794516324996948242e-01	-2.373792976140975952e-01	-1.377556204795837402e+00	4.554671943187713623e-01	-2.505083799362182617e+00	-2.601302146911621094e+00	-1.420908212661743164e+00	-3.999971970915794373e-02	2.862524688243865967e-01	-1.737020254135131836e+00	1.479699015617370605e+00	1.971027851104736328e-01	-3.186745047569274902e-01	1.127730727195739746e+00	-8.696684837341308594e-01	-1.791875958442687988e+00	-5.273844674229621887e-02	1.283641576766967773e+00	-2.619862854480743408e-01	8.325055241584777832e-01	5.759249627590179443e-02	-2.943627238273620605e-01	1.053476929664611816e-01	2.524422407150268555e+00	-1.373098969459533691e+00	8.837830424308776855e-01	7.888116836547851562e-01	-5.592871308326721191e-01
5.503272414207458496e-01	-1.938700437545776367e+00	2.441178560256958008e-01	1.627426296472549438e-01	-9.605686068534851074e-01	-5.095638036727905273e-01	5.544221773743629456e-02	1.953711867332458496e+00	8.789972066879272461e-01	-1.552380561828613281e+00	1.391376495361328125e+00	3.140412867069244385e-01	1.306298255920410156e+00	-6.849434375762939453e-01	-9.383685588836669922e-01	7.472960650920867920e-02	6.064377427101135254e-01	5.052221417427062988e-01	-4.977118074893951416e-01	-1.555881857872009277e+00	-3.559179306030273438e-01	-5.058744549751281738e-01	-4.719578325748443604e-01	1.604916900396347046e-01	9.971810579299926758e-01	4.413613975048065186e-01	-1.504186034202575684e+00	1.879170536994934082e-01	-6.851699948310852051e-01	-6.598387956619262695e-01	3.046605587005615234e-01	-3.524804115295410156e-01	1.413879871368408203e+00	-6.167789176106452942e-02	-2.506681203842163086e+00	4.496047198772430420e-01	-4.765965640544891357e-01	8.975693583488464355e-02	-2.713724672794342041e-01	-1.235940098762512207e+00	-2.937740981578826904e-01	6.504026055335998535e-01	-2.744855582714080811e-01	1.324900388717651367e+00	5.657333731651306152e-01	1.410500407218933105e+00	-1.102596759796142578e+00	1.340861439704895020e+00	9.527215957641601562e-01	-3.478461802005767822e-01	-1.005772113800048828e+00	2.002137899398803711e+00	-1.683820247650146484e+00	-3.804450631141662598e-01	1.061908125877380371e+00	1.217700123786926270e+00	-1.674318909645080566e+00	4.274567961692810059e-01	1.063066959381103516e+00	1.824640512466430664e+00	1.954433917999267578e-01	-7.317552715539932251e-02	-7.472942769527435303e-02	-5.280682444572448730e-01	-1.188492655754089355e+00	-9.505603462457656860e-02	4.079423379153013229e-03	-2.379403352737426758e+00	2.331281155347824097e-01	7.181894183158874512e-01	7.991688847541809082e-01	2.739578485488891602e+00	-4.688981473445892334e-01	-1.444846510887145996e+00	1.724749088287353516e+00	1.417559146881103516e+00	7.300072908401489258e-01	-1.900193333625793457e+00	1.180460691452026367e+00	1.030465140938758850e-01	5.477908253669738770e-01	-5.605854392051696777e-01	-4.361403286457061768e-01	-5.200259685516357422e-01	2.012622594833374023e+00	-5.238825082778930664e-01	-1.375936865806579590e+00	8.695337921380996704e-02	9.706472158432006836e-01	6.345031261444091797e-01	-3.096027612686157227e+00	-1.296277999877929688e+00	-5.559698939323425293e-01	1.456829786300659180e+00	4.169224798679351807e-01	8.047497272491455078e-01	-2.300139188766479492e+00	-7.191635966300964355e-01	1.166656374931335449e+00	2.223499119281768799e-02
